Spirobacillus	1238	42	2806830	1.49635e-05
Spirobacillus	1240	52	2806830	1.85262e-05
Spirobacillus	1242	46	2806830	1.63886e-05
Spirobacillus	1244	48	2806830	1.71011e-05
Spirobacillus	1246	45	2806830	1.60323e-05
Spirobacillus	1248	41	2806830	1.46072e-05
Spirobacillus	1250	24	2806830	8.55057e-06
Spirobacillus	1252	36	2806830	1.28259e-05
Spirobacillus	1254	34	2806830	1.21133e-05
Spirobacillus	1256	52	2806830	1.85262e-05
Spirobacillus	1258	48	2806830	1.71011e-05
Spirobacillus	1259	1	2806830	3.56274e-07
Spirobacillus	1260	41	2806830	1.46072e-05
Spirobacillus	1262	58	2806830	2.06639e-05
Spirobacillus	1264	57	2806830	2.03076e-05
Spirobacillus	1266	62	2806830	2.2089e-05
Spirobacillus	1268	50	2806830	1.78137e-05
Spirobacillus	1270	52	2806830	1.85262e-05
Spirobacillus	1271	2	2806830	7.12548e-07
Spirobacillus	1272	39	2806830	1.38947e-05
Spirobacillus	1274	47	2806830	1.67449e-05
Spirobacillus	1276	75	2806830	2.67205e-05
Spirobacillus	1277	1	2806830	3.56274e-07
Spirobacillus	1278	50	2806830	1.78137e-05
Spirobacillus	1279	1	2806830	3.56274e-07
Spirobacillus	1280	57	2806830	2.03076e-05
Spirobacillus	1282	61	2806830	2.17327e-05
Spirobacillus	1283	3	2806830	1.06882e-06
Spirobacillus	1284	71	2806830	2.52954e-05
Spirobacillus	1286	69	2806830	2.45829e-05
Spirobacillus	1287	3	2806830	1.06882e-06
Spirobacillus	1288	72	2806830	2.56517e-05
Spirobacillus	1289	2	2806830	7.12548e-07
Spirobacillus	1290	62	2806830	2.2089e-05
Spirobacillus	1292	60	2806830	2.13764e-05
Spirobacillus	1294	50	2806830	1.78137e-05
Spirobacillus	1296	58	2806830	2.06639e-05
Spirobacillus	1297	3	2806830	1.06882e-06
Spirobacillus	1298	51	2806830	1.817e-05
Spirobacillus	1299	1	2806830	3.56274e-07
Spirobacillus	1300	48	2806830	1.71011e-05
Spirobacillus	1301	2	2806830	7.12548e-07
Spirobacillus	1302	64	2806830	2.28015e-05
Spirobacillus	1303	2	2806830	7.12548e-07
Spirobacillus	1304	53	2806830	1.88825e-05
Spirobacillus	1305	2	2806830	7.12548e-07
Spirobacillus	1306	50	2806830	1.78137e-05
Spirobacillus	1307	2	2806830	7.12548e-07
Spirobacillus	1308	48	2806830	1.71011e-05
Spirobacillus	1309	1	2806830	3.56274e-07
Spirobacillus	1310	51	2806830	1.817e-05
Spirobacillus	1311	4	2806830	1.4251e-06
Spirobacillus	1312	62	2806830	2.2089e-05
Spirobacillus	1313	3	2806830	1.06882e-06
Spirobacillus	1314	78	2806830	2.77894e-05
Spirobacillus	1315	1	2806830	3.56274e-07
Spirobacillus	1316	66	2806830	2.35141e-05
Spirobacillus	1318	76	2806830	2.70768e-05
Spirobacillus	1319	1	2806830	3.56274e-07
Spirobacillus	1320	93	2806830	3.31335e-05
Spirobacillus	1321	2	2806830	7.12548e-07
Spirobacillus	1322	107	2806830	3.81213e-05
Spirobacillus	1323	1	2806830	3.56274e-07
Spirobacillus	1324	118	2806830	4.20403e-05
Spirobacillus	1326	101	2806830	3.59837e-05
Spirobacillus	1327	2	2806830	7.12548e-07
Spirobacillus	1328	100	2806830	3.56274e-05
Spirobacillus	1329	1	2806830	3.56274e-07
Spirobacillus	1330	105	2806830	3.74088e-05
Spirobacillus	1331	4	2806830	1.4251e-06
Spirobacillus	1332	81	2806830	2.88582e-05
Spirobacillus	1333	2	2806830	7.12548e-07
Spirobacillus	1334	82	2806830	2.92145e-05
Spirobacillus	1335	4	2806830	1.4251e-06
Spirobacillus	1336	69	2806830	2.45829e-05
Spirobacillus	1337	1	2806830	3.56274e-07
Spirobacillus	1338	82	2806830	2.92145e-05
Spirobacillus	1339	3	2806830	1.06882e-06
Spirobacillus	1340	89	2806830	3.17084e-05
Spirobacillus	1341	4	2806830	1.4251e-06
Spirobacillus	1342	86	2806830	3.06395e-05
Spirobacillus	1343	2	2806830	7.12548e-07
Spirobacillus	1344	99	2806830	3.52711e-05
Spirobacillus	1345	2	2806830	7.12548e-07
Spirobacillus	1346	105	2806830	3.74088e-05
Spirobacillus	1347	7	2806830	2.49392e-06
Spirobacillus	1348	93	2806830	3.31335e-05
Spirobacillus	1349	4	2806830	1.4251e-06
Spirobacillus	1350	114	2806830	4.06152e-05
Spirobacillus	1351	5	2806830	1.78137e-06
Spirobacillus	1352	117	2806830	4.1684e-05
Spirobacillus	1353	4	2806830	1.4251e-06
Spirobacillus	1354	127	2806830	4.52468e-05
Spirobacillus	1355	8	2806830	2.85019e-06
Spirobacillus	1356	129	2806830	4.59593e-05
Spirobacillus	1357	4	2806830	1.4251e-06
Spirobacillus	1358	143	2806830	5.09472e-05
Spirobacillus	1359	4	2806830	1.4251e-06
Spirobacillus	1360	182	2806830	6.48418e-05
Spirobacillus	1361	8	2806830	2.85019e-06
Spirobacillus	1362	187	2806830	6.66232e-05
Spirobacillus	1363	12	2806830	4.27529e-06
Spirobacillus	1364	183	2806830	6.51981e-05
Spirobacillus	1365	6	2806830	2.13764e-06
Spirobacillus	1366	203	2806830	7.23236e-05
Spirobacillus	1367	6	2806830	2.13764e-06
Spirobacillus	1368	203	2806830	7.23236e-05
Spirobacillus	1369	2	2806830	7.12548e-07
Spirobacillus	1370	212	2806830	7.553e-05
Spirobacillus	1371	9	2806830	3.20646e-06
Spirobacillus	1372	244	2806830	8.69308e-05
Spirobacillus	1373	5	2806830	1.78137e-06
Spirobacillus	1374	270	2806830	9.61939e-05
Spirobacillus	1375	3	2806830	1.06882e-06
Spirobacillus	1376	257	2806830	9.15624e-05
Spirobacillus	1377	3	2806830	1.06882e-06
Spirobacillus	1378	239	2806830	8.51494e-05
Spirobacillus	1379	5	2806830	1.78137e-06
Spirobacillus	1380	274	2806830	9.7619e-05
Spirobacillus	1381	2	2806830	7.12548e-07
Spirobacillus	1382	301	2806830	0.000107238
Spirobacillus	1383	2	2806830	7.12548e-07
Spirobacillus	1384	351	2806830	0.000125052
Spirobacillus	1385	1	2806830	3.56274e-07
Spirobacillus	1386	350	2806830	0.000124696
Spirobacillus	1387	4	2806830	1.4251e-06
Spirobacillus	1388	374	2806830	0.000133246
Spirobacillus	1389	4	2806830	1.4251e-06
Spirobacillus	1390	421	2806830	0.000149991
Spirobacillus	1391	1	2806830	3.56274e-07
Spirobacillus	1392	385	2806830	0.000137165
Spirobacillus	1393	4	2806830	1.4251e-06
Spirobacillus	1394	441	2806830	0.000157117
Spirobacillus	1395	1	2806830	3.56274e-07
Spirobacillus	1396	467	2806830	0.00016638
Spirobacillus	1397	3	2806830	1.06882e-06
Spirobacillus	1398	473	2806830	0.000168518
Spirobacillus	1399	2	2806830	7.12548e-07
Spirobacillus	1400	462	2806830	0.000164599
Spirobacillus	1401	5	2806830	1.78137e-06
Spirobacillus	1402	548	2806830	0.000195238
Spirobacillus	1403	5	2806830	1.78137e-06
Spirobacillus	1404	541	2806830	0.000192744
Spirobacillus	1405	3	2806830	1.06882e-06
Spirobacillus	1406	551	2806830	0.000196307
Spirobacillus	1407	4	2806830	1.4251e-06
Spirobacillus	1408	580	2806830	0.000206639
Spirobacillus	1409	2	2806830	7.12548e-07
Spirobacillus	1410	648	2806830	0.000230865
Spirobacillus	1411	1	2806830	3.56274e-07
Spirobacillus	1412	613	2806830	0.000218396
Spirobacillus	1413	2	2806830	7.12548e-07
Spirobacillus	1414	652	2806830	0.000232291
Spirobacillus	1416	673	2806830	0.000239772
Spirobacillus	1418	712	2806830	0.000253667
Spirobacillus	1420	782	2806830	0.000278606
Spirobacillus	1422	813	2806830	0.000289651
Spirobacillus	1424	805	2806830	0.0002868
Spirobacillus	1426	911	2806830	0.000324565
Spirobacillus	1428	988	2806830	0.000351999
Spirobacillus	1430	888	2806830	0.000316371
Spirobacillus	1432	978	2806830	0.000348436
Spirobacillus	1434	1012	2806830	0.000360549
Spirobacillus	1435	1	2806830	3.56274e-07
Spirobacillus	1436	1059	2806830	0.000377294
Spirobacillus	1438	1232	2806830	0.000438929
Spirobacillus	1439	2	2806830	7.12548e-07
Spirobacillus	1440	1293	2806830	0.000460662
Spirobacillus	1442	1295	2806830	0.000461375
Spirobacillus	1443	1	2806830	3.56274e-07
Spirobacillus	1444	1278	2806830	0.000455318
Spirobacillus	1446	1367	2806830	0.000487026
Spirobacillus	1447	1	2806830	3.56274e-07
Spirobacillus	1448	1468	2806830	0.00052301
Spirobacillus	1450	1546	2806830	0.000550799
Spirobacillus	1451	3	2806830	1.06882e-06
Spirobacillus	1452	1551	2806830	0.000552581
Spirobacillus	1453	4	2806830	1.4251e-06
Spirobacillus	1454	1695	2806830	0.000603884
Spirobacillus	1455	1	2806830	3.56274e-07
Spirobacillus	1456	1784	2806830	0.000635592
Spirobacillus	1457	2	2806830	7.12548e-07
Spirobacillus	1458	1856	2806830	0.000661244
Spirobacillus	1459	2	2806830	7.12548e-07
